graph_id,c_ids,total_nodes,pct_matched
DB00182_MESH_D009765_1,"['PUBCHEM.COMPOUND:3007', 'NCBIGene:6571', 'GO:0098810', 'NCBIGene:134864', 'NCBIGene:9607', 'PUBCHEM.COMPOUND:439260', 'PUBCHEM.COMPOUND:681', 'PUBCHEM.COMPOUND:439260', 'PUBCHEM.COMPOUND:5202', 'HP:0002591', 'MONDO:0011122']",11,100.0
DB00635_MESH_D012507_1,"['PUBCHEM.COMPOUND:5865', 'PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0019338']",11,100.0
DB08896_MESH_D006528_1,"['PUBCHEM.COMPOUND:11167602', 'NCBIGene:5894', 'NCBIGene:673', 'NCBIGene:5156', 'NCBIGene:2260', 'NCBIGene:2321', 'NCBIGene:3791', 'REACT:R-HSA-9006934', 'GO:0008284', 'GO:0045766', 'MONDO:0007256']",11,100.0
DB00635_MESH_D009404_1,"['PUBCHEM.COMPOUND:5865', 'PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0005377']",11,100.0
DB00241_MESH_D018781_1,"['PUBCHEM.COMPOUND:2481', 'NCBIGene:2554', 'NCBIGene:2555', 'NCBIGene:2556', 'NCBIGene:2557', 'NCBIGene:2558', 'GO:0022851', 'GO:0060081', 'GO:0019228', 'GO:0050806', 'HP:0012228']",11,100.0
DB00747_MESH_D015863_1,"['CHEMBL.COMPOUND:CHEMBL2251240', 'NCBIGene:1128', 'NCBIGene:1129', 'NCBIGene:1131', 'NCBIGene:1132', 'NCBIGene:1133', 'GO:1905144', 'GO:0006939', 'GO:0006954', 'HP:0012531', 'MONDO:0004773']",11,100.0
DB00747_MESH_D014605_1,"['CHEMBL.COMPOUND:CHEMBL2251240', 'NCBIGene:1128', 'NCBIGene:1129', 'NCBIGene:1131', 'NCBIGene:1132', 'NCBIGene:1133', 'GO:1905144', 'GO:0006939', 'GO:0006954', 'HP:0012531', 'MONDO:0020283']",11,100.0
DB00635_MESH_D004892_1,"['PUBCHEM.COMPOUND:5865', 'PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0006545']",11,100.0
DB01222_MESH_D003424_1,"['PUBCHEM.COMPOUND:5281004', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001555', 'MONDO:0005011']",11,100.0
DB01222_MESH_D001249_1,"['PUBCHEM.COMPOUND:5281004', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0002185', 'MONDO:0004979']",11,100.0
DB01222_MESH_D065631_1,"['PUBCHEM.COMPOUND:5281004', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001826', 'MONDO:0011786']",11,100.0
DB00797_MESH_D014652_1,"['PUBCHEM.COMPOUND:5504', 'NCBIGene:148', 'NCBIGene:150', 'NCBIGene:151', 'NCBIGene:152', 'REACT:R-HSA-416476', 'REACT:R-HSA-416482', 'REACT:R-HSA-418594', 'REACT:R-HSA-418597', 'GO:0042310', 'MONDO:0005385']",11,100.0
DB00668_MESH_D001987_1,"['PUBCHEM.COMPOUND:5816', 'NCBIGene:148', 'NCBIGene:147', 'NCBIGene:146', 'NCBIGene:150', 'NCBIGene:151', 'NCBIGene:153', 'NCBIGene:154', 'GO:0042310', 'UBERON:0001005', 'MONDO:0004822']",11,100.0
DB00443_MESH_D016460_1,"['PUBCHEM.COMPOUND:21800', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002406', 'MONDO:0006554']",11,100.0
DB00443_MESH_D013717_1,"['PUBCHEM.COMPOUND:443967', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0011233', 'MONDO:0004855']",11,100.0
DB00443_MESH_D013585_1,"['PUBCHEM.COMPOUND:443967', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0002018', 'MONDO:0002400']",11,100.0
DB00443_MESH_D013167_1,"['PUBCHEM.COMPOUND:443967', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0003937', 'MONDO:0005306']",11,100.0
DB00443_MESH_D012214_1,"['PUBCHEM.COMPOUND:443967', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002869', 'MONDO:0006955']",11,100.0
DB00443_MESH_D011657_1,"['PUBCHEM.COMPOUND:443967', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'GO:0048245', 'MONDO:0004802']",11,100.0
DB00443_MESH_D011565_1,"['PUBCHEM.COMPOUND:443967', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002406', 'MONDO:0005083']",11,100.0
DB00443_MESH_D011015_1,"['PUBCHEM.COMPOUND:443967', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0002048', 'MONDO:0000265']",11,100.0
DB00443_MESH_D015212_1,"['PUBCHEM.COMPOUND:9782', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001555', 'MONDO:0005265']",11,100.0
DB00443_MESH_D006689_1,"['PUBCHEM.COMPOUND:9782', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0005157', 'MONDO:0004952']",11,100.0
DB00443_MESH_D012628_1,"['PUBCHEM.COMPOUND:9782', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002406', 'MONDO:0006608']",11,100.0
DB00860_MESH_D009879_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001768', 'MONDO:0019198']",11,100.0
DB00860_MESH_D009182_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0006547', 'MONDO:0009691']",11,100.0
DB00860_MESH_D009140_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'HP:0012531', 'MONDO:0002081']",11,100.0
DB00972_MESH_D003233_1,"['PUBCHEM.COMPOUND:2267', 'NCBIGene:3269', 'NCBIGene:3274', 'NCBIGene:5319', 'NCBIGene:4056', 'GO:0001821', 'GO:0019370', 'CHEBI:25029', 'GO:0043303', 'GO:0006954', 'MONDO:0005642']",11,100.0
DB00860_MESH_D008228_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0005157', 'MONDO:0018908']",11,100.0
DB00860_MESH_D008224_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0005157', 'MONDO:0018906']",11,100.0
DB00860_MESH_D008180_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0007179', 'MONDO:0007915']",11,100.0
DB00860_MESH_D008179_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0007179', 'MONDO:0019558']",11,100.0
DB00860_MESH_D007819_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001737', 'HP:0012027']",11,100.0
DB00860_MESH_D007634_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0000964', 'MONDO:0003085']",11,100.0
DB00860_MESH_D007500_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001769', 'MONDO:0006814']",11,100.0
DB00860_MESH_D015863_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001769', 'MONDO:0004773']",11,100.0
DB00860_MESH_D015212_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001555', 'MONDO:0005265']",11,100.0
DB00860_MESH_D006689_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0005157', 'MONDO:0004952']",11,100.0
DB00860_MESH_D016460_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002406', 'MONDO:0006554']",11,100.0
DB00860_MESH_D013700_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001981', 'MONDO:0008538']",11,100.0
DB00860_MESH_D005076_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0006547', 'MONDO:0006547']",11,100.0
DB00860_MESH_D012628_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002406', 'MONDO:0006608']",11,100.0
DB00620_MESH_D002179_1,"['PUBCHEM.COMPOUND:6436', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0004980', 'MONDO:0000879']",11,100.0
DB00860_MESH_D003873_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002406', 'MONDO:0043233']",11,100.0
DB00860_MESH_D003877_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002406', 'MONDO:0005480']",11,100.0
DB00860_MESH_D003876_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002406', 'MONDO:0011292']",11,100.0
DB00860_MESH_D003424_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001555', 'MONDO:0005011']",11,100.0
DB00860_MESH_D003320_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0000964', 'MONDO:0004577']",11,100.0
DB00860_MESH_D009450_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'HP:0000989', 'MONDO:0006585']",11,100.0
DB00860_MESH_D010392_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'HP:0008066', 'MONDO:0006594']",11,100.0
DB00443_MESH_D003873_1,"['PUBCHEM.COMPOUND:9782', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002406', 'MONDO:0043233']",11,100.0
DB00860_MESH_D011015_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0002048', 'MONDO:0000265']",11,100.0
DB00443_MESH_D002062_1,"['PUBCHEM.COMPOUND:9782', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0003668', 'MONDO:0002471']",11,100.0
DB00443_MESH_D001929_1,"['PUBCHEM.COMPOUND:9782', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0000955', 'MONDO:0006684']",11,100.0
DB00443_MESH_D001607_1,"['PUBCHEM.COMPOUND:9782', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0002185', 'MONDO:0015274']",11,100.0
DB00443_MESH_D001327_1,"['PUBCHEM.COMPOUND:9782', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0007179', 'MONDO:0007179']",11,100.0
DB00443_MESH_D001249_1,"['PUBCHEM.COMPOUND:9782', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0002185', 'MONDO:0004979']",11,100.0
DB00443_MESH_D001172_1,"['PUBCHEM.COMPOUND:9782', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'HP:0001386', 'MONDO:0008383']",11,100.0
DB00443_MESH_D001171_1,"['PUBCHEM.COMPOUND:9782', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'HP:0001386', 'MONDO:0011429']",11,100.0
DB00443_MESH_D029503_1,"['PUBCHEM.COMPOUND:9782', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'HP:0001908', 'MONDO:0015253']",11,100.0
DB14631_MESH_D014605_1,"['PUBCHEM.COMPOUND:72078', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001768', 'MONDO:0020283']",11,100.0
DB15566_MESH_D003234_1,"['PUBCHEM.COMPOUND:5834', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'NCBITaxon:2', 'FOODON:03412846', 'MONDO:0006668']",11,100.0
DB00860_MESH_D013966_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0002046', 'MONDO:0004126']",11,100.0
DB00860_MESH_D013717_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0011233', 'MONDO:0004855']",11,100.0
DB00860_MESH_D013585_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0002018', 'MONDO:0002400']",11,100.0
DB00860_MESH_D013262_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'HP:0008066', 'MONDO:0018229']",11,100.0
DB00860_MESH_D013167_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0003937', 'MONDO:0005306']",11,100.0
DB00860_MESH_D012871_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002406', 'MONDO:0005093']",11,100.0
DB00860_MESH_D012393_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002406', 'MONDO:0006604']",11,100.0
DB00860_MESH_D065631_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001826', 'MONDO:0011786']",11,100.0
DB00860_MESH_D012214_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002869', 'MONDO:0006955']",11,100.0
DB00860_MESH_D011658_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0005594', 'MONDO:0002771']",11,100.0
DB00860_MESH_D011657_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'GO:0048245', 'MONDO:0004802']",11,100.0
DB00860_MESH_D011565_1,"['PUBCHEM.COMPOUND:5755', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002406', 'MONDO:0005083']",11,100.0
DB00972_MESH_D012223_1,"['PUBCHEM.COMPOUND:2267', 'NCBIGene:3269', 'NCBIGene:3274', 'NCBIGene:5319', 'NCBIGene:4056', 'GO:0001821', 'GO:0019370', 'CHEBI:25029', 'GO:0043303', 'GO:0006954', 'MONDO:0006004']",11,100.0
DB00620_MESH_D005076_1,"['PUBCHEM.COMPOUND:6436', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0006547', 'MONDO:0006547']",11,100.0
DB00959_MESH_D001607_1,"['PUBCHEM.COMPOUND:6741', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0002185', 'MONDO:0015274']",11,100.0
DB00620_MESH_D002062_1,"['PUBCHEM.COMPOUND:6436', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0003668', 'MONDO:0002471']",11,100.0
DB01077_MESH_C562390_1,"['PUBCHEM.COMPOUND:3305', 'GO:0140603', 'NCBIGene:523', 'GO:1902600', 'CHEBI:52255', 'CL:0000092', 'GO:0045453', 'GO:0006915', 'GO:0001503', 'GO:1990523', 'MONDO:0043455']",11,100.0
DB00741_MESH_D009450_1,"['PUBCHEM.COMPOUND:5754', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'HP:0000989', 'MONDO:0006585']",11,100.0
DB00741_MESH_D008179_1,"['PUBCHEM.COMPOUND:5754', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0007179', 'MONDO:0019558']",11,100.0
DB00741_MESH_D007819_1,"['PUBCHEM.COMPOUND:5754', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001737', 'HP:0012027']",11,100.0
DB00741_MESH_D007634_1,"['PUBCHEM.COMPOUND:5754', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0000964', 'MONDO:0003085']",11,100.0
DB00741_MESH_D007500_1,"['PUBCHEM.COMPOUND:5754', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001769', 'MONDO:0006814']",11,100.0
DB00741_MESH_D015863_1,"['PUBCHEM.COMPOUND:5754', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001769', 'MONDO:0004773']",11,100.0
DB00741_MESH_D015212_1,"['PUBCHEM.COMPOUND:5754', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'UBERON:0001555', 'MONDO:0005265']",11,100.0
DB00741_MESH_D006689_1,"['PUBCHEM.COMPOUND:5754', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0005157', 'MONDO:0004952']",11,100.0
DB00454_MESH_D048949_1,"['PUBCHEM.COMPOUND:4058', 'NCBIGene:4986', 'NCBIGene:4988', 'REACT:R-HSA-418594', 'NCBIGene:6863', 'GO:0061534', 'GO:0061527', 'GO:0014055', 'GO:0061533', 'GO:0098818', 'NCIT:C92821']",11,100.0
DB00741_MESH_D016460_1,"['PUBCHEM.COMPOUND:5754', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0002406', 'MONDO:0006554']",11,100.0
DB00741_MESH_D005128_1,"['PUBCHEM.COMPOUND:5754', 'PUBCHEM.COMPOUND:5744', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0005328']",11,100.0
DB00454_MESH_D010146_1,"['PUBCHEM.COMPOUND:4058', 'NCBIGene:4986', 'NCBIGene:4988', 'REACT:R-HSA-418594', 'NCBIGene:6863', 'GO:0061534', 'GO:0061527', 'GO:0014055', 'GO:0061533', 'GO:0098818', 'HP:0012531']",11,100.0
DB00741_MESH_D004892_1,"['PUBCHEM.COMPOUND:5754', 'PUBCHEM.COMPOUND:5744', 'NCBIGene:2908', 'NCBIGene:301', 'NCBIGene:5321', 'NCBIGene:5742', 'NCBIGene:5743', 'GO:0019370', 'GO:0001516', 'GO:0006954', 'MONDO:0006545']",11,100.0
